filename,actor_id,sentence_text,emotion_text,emotion_level_text
513ead22-b3a6-499e-a981-ca367ff2e3e1,1018,I would like a new alarm clock,Sad,Unspecified
e92b8c58-9b7f-4e88-a8be-324a1869017f,1018,I wonder what this is about,Anger,Unspecified
43fe2f6e-aec0-4b5e-911f-497210d52dea,1018,I wonder what this is about,Disgust,Unspecified
c481e2d2-d23c-448f-a145-546a91605c2d,1018,I wonder what this is about,Fear,Unspecified
4e857896-d6a5-4161-9d12-5b77f358c20a,1018,I wonder what this is about,Happy/Joy,Unspecified
80dd4dbf-b3e3-4e88-adc8-ff71b4fc0ea3,1018,I wonder what this is about,Neutral,Unspecified
1233e567-f6c6-4db9-9ec1-8a5a2d9e9400,1018,I wonder what this is about,Sad,Unspecified
5ed5c456-26c6-4187-a5f7-22479a057869,1018,Maybe tomorrow it will be cold,Anger,Unspecified
3c2d4dbc-ce03-40d4-8cdf-eb295c757cb7,1018,Maybe tomorrow it will be cold,Disgust,Unspecified
d2f41ffa-47e7-4669-adbd-8a8e406cb1af,1018,Maybe tomorrow it will be cold,Fear,Unspecified
2632663f-fe0d-45fa-b34d-e35a581dc82e,1018,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
b98bc74e-079f-4b44-81f0-2016e51265c8,1018,Maybe tomorrow it will be cold,Neutral,Unspecified
82b30123-e099-4304-b351-24b70f2c2b97,1018,Maybe tomorrow it will be cold,Sad,Unspecified
79b9485a-f686-4e44-a3ba-e22b8568e465,1018,The airplane is almost full,Anger,Unspecified
82aa3504-2955-4901-a879-13d0d907b091,1018,The airplane is almost full,Disgust,Unspecified
35c6eb50-67eb-4272-8730-5422aaf3ece5,1018,The airplane is almost full,Fear,Unspecified
364c3713-1b93-490b-a06a-a6ad92fb7a01,1018,The airplane is almost full,Happy/Joy,Unspecified
a3989b1a-0272-4746-89ee-11dd94581756,1018,The airplane is almost full,Neutral,Unspecified
153c2dac-893c-48a0-a7fc-9980e4e80edd,1018,The airplane is almost full,Sad,Unspecified
987eebf4-1cc6-45ba-be2c-324e00a8683c,1018,That is exactly what happened,Anger,Unspecified
1bda7512-461f-4c73-a8db-98687efe0b4f,1018,That is exactly what happened,Disgust,Unspecified
81ace6e1-1690-40b1-831f-5cbac864e57e,1018,That is exactly what happened,Fear,Unspecified
a85c584e-ffe9-4951-8339-1a35eefcd35c,1018,That is exactly what happened,Happy/Joy,Unspecified
dd68fb91-13b5-47b2-8c1d-310a48d3ee82,1018,That is exactly what happened,Neutral,Unspecified
de3f8466-01bd-4ebc-bd2d-f4c435cec470,1018,That is exactly what happened,Sad,Unspecified
efde97c3-d2a6-4277-a07a-c5b041965b8f,1018,The surface is slick,Anger,Unspecified
5615766c-b250-4c8d-891e-ee95a79c073c,1018,The surface is slick,Disgust,Unspecified
6098497d-9a30-486e-b41a-e71dcfefab31,1018,The surface is slick,Fear,Unspecified
a7981332-8ac2-4481-9ac0-5e0dfdb91b33,1018,The surface is slick,Happy/Joy,Unspecified
e704d4db-3d0b-423d-8d3a-e84aaf71450b,1018,The surface is slick,Neutral,Unspecified
bdc979c6-3084-40cd-ab10-c2295c0ee50c,1018,The surface is slick,Sad,Unspecified
3bf9a75c-bf05-47df-9201-fd42473d2e77,1018,We'll stop in a couple of minutes,Anger,Unspecified
084e9c11-560a-4eeb-b839-2f78d60237d7,1018,We'll stop in a couple of minutes,Disgust,Unspecified
4cf591e6-5597-44b1-97b9-8363a6ac096e,1018,We'll stop in a couple of minutes,Fear,Unspecified
5b031536-db66-4c0f-ba05-4e0648a617f2,1018,We'll stop in a couple of minutes,Happy/Joy,Unspecified
8ac0f6a0-ae6e-4d71-aa3f-e9e630b1f1d1,1018,We'll stop in a couple of minutes,Neutral,Unspecified
33093696-d730-4c50-a567-859fe69ae886,1018,We'll stop in a couple of minutes,Sad,Unspecified
0d9b3100-4dae-41bd-acc2-5b7ac23b97f6,1019,Don't forget a jacket,Anger,Unspecified
8e37517a-7ea4-445c-9632-9c50933ab309,1019,Don't forget a jacket,Disgust,Unspecified
afbbf550-8fd1-4b21-b3e4-6213c03edc06,1019,Don't forget a jacket,Fear,Unspecified
45c17add-fcc8-4d41-afb0-fee5f51652fa,1019,Don't forget a jacket,Happy/Joy,Unspecified
17f0228d-1603-4773-9a98-003d9f91441e,1019,Don't forget a jacket,Neutral,Unspecified
46c7bf47-dc65-40a4-be0d-7e22484b6a8d,1019,Don't forget a jacket,Sad,Unspecified
0323ad39-3f8a-402c-8c32-f1a8c487b84f,1019,It's eleven o'clock,Anger,High
1a90fa0c-b58f-4f26-a11b-048dde390d96,1019,It's eleven o'clock,Anger,Low
3b968120-cce0-47d1-b049-34bd530c9a31,1019,It's eleven o'clock,Anger,Medium
fc7b4cda-740f-46be-aa40-073973a21aa1,1019,It's eleven o'clock,Disgust,High
fe0ad5e5-34bc-4a0c-b740-8a2f37af17d4,1019,It's eleven o'clock,Disgust,Low
fcdd1cd3-6590-4232-b166-bd0dae5cbf0c,1019,It's eleven o'clock,Disgust,Medium
a11cc488-30fe-4ba7-96b8-4284aa7417e1,1019,It's eleven o'clock,Fear,High
95fa0111-1417-4dcd-8882-bcbe5da48824,1019,It's eleven o'clock,Fear,Low
f58bb0fd-a889-4e47-9e3a-aff5dbceeafc,1019,It's eleven o'clock,Fear,Medium
fff1d106-a796-4662-87a1-98f54577736f,1019,It's eleven o'clock,Happy/Joy,High
e75ed1bb-c133-48ac-829b-312b351047ec,1019,It's eleven o'clock,Happy/Joy,Low
f916c2b5-dd9d-451d-9a17-c4e9eda17f28,1019,It's eleven o'clock,Happy/Joy,Medium
81511d21-647a-44f8-a8dd-a994b9a142ed,1019,It's eleven o'clock,Neutral,Unspecified
484667ed-1bc2-47ea-8150-b46fa3aa4b5a,1019,It's eleven o'clock,Sad,High
0fb872df-666b-4845-94d9-be54e8310d77,1019,It's eleven o'clock,Sad,Low
9d268f78-3c1d-4b66-9b6f-05763da31d1c,1019,It's eleven o'clock,Sad,Medium
607c4ddc-4b7a-4ece-a869-5b11ab4e0cfc,1019,I'm on my way to the meeting,Anger,Unspecified
1043c0b8-a037-4890-bda4-76a682b1cd01,1019,I'm on my way to the meeting,Disgust,Unspecified
d28d3ebb-18e6-40bb-8de5-7194e2181624,1019,I'm on my way to the meeting,Fear,Unspecified
5066be0e-baf1-4ec5-80d9-2c0779ed802f,1019,I'm on my way to the meeting,Happy/Joy,Unspecified
19d54129-d202-4ccb-862b-770f4738cc6f,1019,I'm on my way to the meeting,Neutral,Unspecified
089bd11d-bfd9-4921-87b6-43d5bf78bd0f,1019,I'm on my way to the meeting,Sad,Unspecified
3a5c5328-8f13-41d9-b958-cfe77886558b,1019,I think I've seen this before,Anger,Unspecified
dabfad7a-992a-4311-b58d-1629dab6f978,1019,I think I've seen this before,Disgust,Unspecified
1cb657e3-1428-4553-9baa-4f8728888be6,1019,I think I've seen this before,Fear,Unspecified
4f8cf538-3e0f-4bd5-bb21-748f59dfa00a,1019,I think I've seen this before,Happy/Joy,Unspecified
14a2417e-42af-4759-a6b4-5ddbfce3d4a4,1019,I think I've seen this before,Neutral,Unspecified
b2a7f345-bfdc-4704-9146-7e01746533ad,1019,I think I've seen this before,Sad,Unspecified
b83f75b9-b21b-4165-92ce-51501c711a39,1019,I would like a new alarm clock,Anger,Unspecified
39a4c763-0d97-4a33-8b6c-4f50c0d5ebca,1019,I would like a new alarm clock,Disgust,Unspecified
8b3c869a-bdd6-4c40-ad56-27696e650f06,1019,I would like a new alarm clock,Fear,Unspecified
29dcdd39-6f54-4318-855d-7a43b0242f86,1019,I would like a new alarm clock,Happy/Joy,Unspecified
03f884ef-fbea-4a0e-a5f2-aef35f307168,1019,I would like a new alarm clock,Neutral,Unspecified
8d9f70ed-cb6e-4d5f-8f97-0e4ad4e181f2,1019,I would like a new alarm clock,Sad,Unspecified
f4408d8b-5327-4fab-a5e8-26e867e7bbb1,1019,I wonder what this is about,Anger,Unspecified
c147b64f-bfad-42b2-833e-3f8a57a56f72,1019,I wonder what this is about,Disgust,Unspecified
7155aa0f-4ce5-49a4-8800-9d3ef7d86f31,1019,I wonder what this is about,Fear,Unspecified
e3df2d1d-3e5c-4949-b28d-24429da1470b,1019,I wonder what this is about,Happy/Joy,Unspecified
21b2fa42-4abf-4f08-9fa7-5e9f242e213e,1019,I wonder what this is about,Neutral,Unspecified
ec0cce2f-0fb7-4e1c-af95-1f147c3f10c0,1019,I wonder what this is about,Sad,Unspecified
c459e0ca-acf6-4f80-b301-70f845b792e2,1019,Maybe tomorrow it will be cold,Anger,Unspecified
41117672-0509-4dfd-8997-5607bdd528bf,1019,Maybe tomorrow it will be cold,Disgust,Unspecified
120e8b63-8135-42f4-beef-1431495048f5,1019,Maybe tomorrow it will be cold,Fear,Unspecified
c0d1fb6c-64ad-456a-9887-4e6d0114a47d,1019,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
02996a25-d1c0-4170-ad00-a33fd1bcee59,1019,Maybe tomorrow it will be cold,Neutral,Unspecified
9064cc21-f91d-4425-8313-70298cfd9fed,1019,Maybe tomorrow it will be cold,Sad,Unspecified
e71571b7-7aeb-4558-8c0b-12673a30092d,1019,The airplane is almost full,Anger,Unspecified
9fa4b9a5-68cf-435c-b869-f55cc47dd337,1019,The airplane is almost full,Disgust,Unspecified
34698d19-075b-46a2-ac77-4df73c375771,1019,The airplane is almost full,Fear,Unspecified
d8ac4f16-6f7e-4f81-8cb6-da2ef7ff7718,1019,The airplane is almost full,Happy/Joy,Unspecified
a1f2e06c-5ddf-4c16-a3f5-7c4bcbbaf7a9,1019,The airplane is almost full,Neutral,Unspecified
369ebb9b-b96a-44ef-9c6d-4997347a75d7,1019,The airplane is almost full,Sad,Unspecified
d21cbada-f969-4aa8-a37f-2b661f0218b4,1019,That is exactly what happened,Anger,Unspecified
d12c37af-2325-45f2-850a-e96ec2d1b66e,1019,That is exactly what happened,Disgust,Unspecified
275af18b-46fb-40c4-8ebd-fe07b2577afe,1019,That is exactly what happened,Fear,Unspecified
32e7055b-394b-4e1a-912a-983378a98e7e,1019,That is exactly what happened,Happy/Joy,Unspecified
db4b724e-e0cd-4f93-8561-13e453a62cdd,1019,That is exactly what happened,Neutral,Unspecified
dd82a989-cc59-4247-b08e-f2fcb410000f,1019,That is exactly what happened,Sad,Unspecified
4bd157a6-c7da-4418-aeac-8346ee49aed0,1019,The surface is slick,Anger,Unspecified
73ab03dd-2feb-472a-952a-f4673b97879a,1019,The surface is slick,Disgust,Unspecified
5e3fb5bd-3018-4995-ac8c-8ec1d6655a8b,1019,The surface is slick,Fear,Unspecified
2fc9f261-dbae-4138-a0c9-e06ea892b1fc,1019,The surface is slick,Happy/Joy,Unspecified
6c80d808-4636-4a6a-aacd-85b9c407d216,1019,The surface is slick,Neutral,Unspecified
eae6cb41-360d-497d-9d5d-bfcaa846076a,1019,The surface is slick,Sad,Unspecified
a4f611ac-e1a8-428c-ac7b-0766e60d78f2,1019,We'll stop in a couple of minutes,Anger,Unspecified
6fe8745b-0f59-4fb1-bad5-b81cade37dd9,1019,We'll stop in a couple of minutes,Disgust,Unspecified
1019e8ce-85e5-45bc-9081-c789192d095e,1019,We'll stop in a couple of minutes,Fear,Unspecified
f67b1576-d6aa-4da0-9f13-276cffa0dfa1,1019,We'll stop in a couple of minutes,Happy/Joy,Unspecified
3c7524f1-6bb4-473f-8cd8-0e9b34c85957,1019,We'll stop in a couple of minutes,Neutral,Unspecified
6df0eb35-9892-4d4c-8d56-03cec9231ffe,1019,We'll stop in a couple of minutes,Sad,Unspecified
b5639494-9a1c-4165-bc9c-ff36ba6b9815,1020,Don't forget a jacket,Anger,Unspecified
214b9622-0b7e-4865-bd54-d0952121078a,1020,Don't forget a jacket,Disgust,Unspecified
a2eded7a-fa40-4165-8a9b-87c45a8cb6d6,1020,Don't forget a jacket,Fear,Unspecified
460aa9e5-d29a-4334-b103-799e5136899d,1020,Don't forget a jacket,Happy/Joy,Unspecified
0089553e-361b-4187-b237-1e26055756ce,1020,Don't forget a jacket,Neutral,Unspecified
4c273793-b28f-4946-9336-e6ad7a96beae,1020,Don't forget a jacket,Sad,Unspecified
2bd9c0a4-4ad2-49fe-9f34-e2e9649c670c,1020,It's eleven o'clock,Anger,High
9d0b2d5e-25e2-458e-aabd-01373cabf541,1020,It's eleven o'clock,Anger,Low
b7c9b38f-b649-4b14-b271-a7f1b9e73130,1020,It's eleven o'clock,Anger,Medium
d2bbb132-e4ac-42ac-be52-3d7ed88d9c87,1020,It's eleven o'clock,Disgust,High
e4a168b3-d6b3-4d78-a86e-9a3bfb57ac6a,1020,It's eleven o'clock,Disgust,Low
81fa242f-f763-4fb3-9f65-d789d5e92a52,1020,It's eleven o'clock,Disgust,Medium
d7602a13-d852-47fa-b311-c59be81face7,1020,It's eleven o'clock,Fear,High
acc07713-e23d-46de-82c1-09b8ab8718ca,1020,It's eleven o'clock,Fear,Low
fa3e59d8-bef1-432e-b60e-27044976d027,1020,It's eleven o'clock,Fear,Medium
85613fc2-256f-4a77-9797-a0c9d7ee13ea,1020,It's eleven o'clock,Happy/Joy,High
d8ae5a1a-aaad-4b61-88df-ec4b622caa6f,1020,It's eleven o'clock,Happy/Joy,Low
49823d25-47c3-4fb3-a97f-aa8eb6220eb3,1020,It's eleven o'clock,Happy/Joy,Medium
a5271088-01d6-4471-9ae0-0342bbee5730,1020,It's eleven o'clock,Neutral,Unspecified
a4af52ab-e8b4-4de1-b962-fc0dbe1692fc,1020,It's eleven o'clock,Sad,High
523fd420-3201-4338-a9a1-2f740ff25050,1020,It's eleven o'clock,Sad,Low
b8e5e206-e5eb-48e3-9159-b9b6aac806fc,1020,It's eleven o'clock,Sad,Medium
5148b373-4f93-4a02-8123-b7936f60c1b3,1020,I'm on my way to the meeting,Anger,Unspecified
e2d298ec-ffea-43c7-8239-43d0a70c1c8f,1020,I'm on my way to the meeting,Disgust,Unspecified
86c303fc-e729-4961-b7b7-33e1bcfd3e8b,1020,I'm on my way to the meeting,Fear,Unspecified
64a08667-da43-47bb-893f-a2e40dda3280,1020,I'm on my way to the meeting,Happy/Joy,Unspecified
2c2acb09-7ed4-4a7a-9c7a-c88986ac1926,1020,I'm on my way to the meeting,Neutral,Unspecified
4d4bdd5d-c30d-426d-b4c6-d66f2c7ea420,1020,I'm on my way to the meeting,Sad,Unspecified
f54895f9-2d53-43d4-b49e-2456eb879dd1,1020,I think I have a doctor's appointment,Anger,Unspecified
6567fc5c-2421-41fe-92a5-8b2e9858cfa6,1020,I think I have a doctor's appointment,Disgust,Unspecified
f16d2e7e-33a5-466c-993e-e5df7a6a300d,1020,I think I have a doctor's appointment,Fear,Unspecified
736b7ee3-a5cf-4b02-a4b9-e99b3f279469,1020,I think I have a doctor's appointment,Happy/Joy,Unspecified
9ee4927c-54b7-42d8-b540-2988e39046cd,1020,I think I have a doctor's appointment,Neutral,Unspecified
2e417455-68d4-4b97-bf8d-ef8847803ca7,1020,I think I have a doctor's appointment,Sad,Unspecified
55a8fe27-f30e-4a17-b368-950444bc7b36,1020,I think I've seen this before,Anger,Unspecified
362db147-43bc-4350-84de-898e8cc7ea20,1020,I think I've seen this before,Disgust,Unspecified
90e91f38-ba83-445d-8cf4-d16a79600dcf,1020,I think I've seen this before,Fear,Unspecified
740466ea-1b07-4772-bc37-1dd3a1fa7221,1020,I think I've seen this before,Happy/Joy,Unspecified
ea53aba1-3c3a-407b-95d6-c5a790fe71f0,1020,I think I've seen this before,Neutral,Unspecified
7589b2fe-e407-4d49-806c-e070f3ed5834,1020,I think I've seen this before,Sad,Unspecified
0f4ab42c-8272-44ee-bf71-fc397537a0d9,1020,I would like a new alarm clock,Anger,Unspecified
7201ddec-e5bf-4943-b30d-12f03139f435,1020,I would like a new alarm clock,Disgust,Unspecified
94632f9c-3e60-4c4f-9d75-e1fc862d74c9,1020,I would like a new alarm clock,Fear,Unspecified
4af07971-0be1-4e85-a48f-f7bc4156aea1,1020,I would like a new alarm clock,Happy/Joy,Unspecified
459f491e-4910-4406-b41e-2230eedd6dfd,1020,I would like a new alarm clock,Neutral,Unspecified
edfcd92c-fd21-416d-ad7b-9a0f030c080b,1020,I would like a new alarm clock,Sad,Unspecified
22104849-04b2-4390-92c8-4a14c391c5e0,1020,I wonder what this is about,Anger,Unspecified
5cdb85b1-f793-4827-9503-b5a3ea6e039e,1020,I wonder what this is about,Disgust,Unspecified
fcbd16b5-abce-4f25-8825-03a5c59a74a2,1020,I wonder what this is about,Fear,Unspecified
f3be3e28-1224-447d-b093-78eb73df2b0e,1020,I wonder what this is about,Happy/Joy,Unspecified
f5974dcd-2978-4faa-a342-1de87bf49671,1020,I wonder what this is about,Neutral,Unspecified
28c82906-b5c1-4acc-87e7-380aac1b158d,1020,I wonder what this is about,Sad,Unspecified
1b1da4b3-386c-4449-8025-260f42ccb473,1020,Maybe tomorrow it will be cold,Anger,Unspecified
6ad4820e-9562-45ba-8492-9202e8f2bab7,1020,Maybe tomorrow it will be cold,Disgust,Unspecified
35de7832-13b6-417f-aabd-7d1bf19acc10,1020,Maybe tomorrow it will be cold,Fear,Unspecified
db9a4446-1e2b-4711-a4d7-85009c56899d,1020,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
12f151e0-b3c7-4ed6-82ab-72c38ae6c4df,1020,Maybe tomorrow it will be cold,Neutral,Unspecified
63572beb-33fd-440c-b362-64489a45ae8c,1020,Maybe tomorrow it will be cold,Sad,Unspecified
1e7c2895-faf9-4e52-ac75-4ffc86a34313,1020,The airplane is almost full,Anger,Unspecified
4d61ebcb-0868-4d37-b5b2-bea1ed551eab,1020,The airplane is almost full,Disgust,Unspecified
7c59b70e-f36a-4d2e-a24c-467805326f97,1020,The airplane is almost full,Fear,Unspecified
b680de46-af38-41df-80d4-28033d96bb95,1020,The airplane is almost full,Happy/Joy,Unspecified
98871cd9-2115-461a-87e8-bb749ae900e9,1020,The airplane is almost full,Neutral,Unspecified
76cf9330-93a0-4c18-8ec9-2eb4cb3accb9,1020,The airplane is almost full,Sad,Unspecified
2c558d06-076f-4ffd-a768-243487e11f5f,1020,That is exactly what happened,Anger,Unspecified
89d1cf40-6a70-41b5-91f5-985d2dcfa49b,1020,That is exactly what happened,Disgust,Unspecified
36724653-33a8-4d43-ad65-36be87118f70,1020,That is exactly what happened,Fear,Unspecified
4292d8d9-37c0-4dd4-82dc-b51228707f34,1020,That is exactly what happened,Happy/Joy,Unspecified
b69ef93c-b6f9-446f-99d1-8cfc8218d870,1020,That is exactly what happened,Neutral,Unspecified
2b9ad85e-8976-4815-ad18-1d0fe09d9a2b,1020,That is exactly what happened,Sad,Unspecified
c3dc1a1c-e70f-4a0c-9221-4e7e955dc003,1020,The surface is slick,Anger,Unspecified
59cd2e8e-c31a-4c8b-94d7-2b47292c12e4,1020,The surface is slick,Disgust,Unspecified
67cfa3fb-da51-4671-ac6a-c93fc4d1cdcc,1020,The surface is slick,Fear,Unspecified
57185dd7-f229-4534-9b7f-b6822369e172,1020,The surface is slick,Happy/Joy,Unspecified
6eedc2eb-8995-45b8-abf6-79925bfaa594,1020,The surface is slick,Neutral,Unspecified
875b99bf-9268-45fe-b71a-1597718d0990,1020,The surface is slick,Sad,Unspecified
721e10ef-4350-4fec-a666-5e3d47467f83,1020,We'll stop in a couple of minutes,Anger,Unspecified
9379c800-a753-4cf8-9f7c-115d135686f6,1020,We'll stop in a couple of minutes,Disgust,Unspecified
a78ac6d3-a6c0-42c5-aa62-29837ea9a38a,1020,We'll stop in a couple of minutes,Fear,Unspecified
18c47dd2-ee42-4853-9d47-d67832b2f8b3,1020,We'll stop in a couple of minutes,Happy/Joy,Unspecified
2a8b800d-505f-43b1-a6cc-abf492634112,1020,We'll stop in a couple of minutes,Neutral,Unspecified
bca059b1-518e-479d-a56c-0c17323531d9,1020,We'll stop in a couple of minutes,Sad,Unspecified
1f3d4084-bd5d-4c12-9332-3a461c298d26,1021,Don't forget a jacket,Anger,Unspecified
dce98a17-7cb4-44e5-b6e5-9e44917e589d,1021,Don't forget a jacket,Disgust,Unspecified
48bca89d-ad2a-4c16-8ff4-24e5a9d85373,1021,Don't forget a jacket,Fear,Unspecified
372420ab-11f1-452b-bf24-b07cac6216e5,1021,Don't forget a jacket,Happy/Joy,Unspecified
06507327-80a8-4efc-a72b-d8aacb5c0401,1021,Don't forget a jacket,Neutral,Unspecified
95bf746f-093c-4d83-8732-af98a09d8eb1,1021,Don't forget a jacket,Sad,Unspecified
a38f0e60-3877-4a58-8c61-fa313e7b2788,1021,It's eleven o'clock,Anger,High
152cff92-e428-4a7d-9114-05be2c7f1005,1021,It's eleven o'clock,Anger,Low
ef93ca04-580b-4587-929d-9063e8aff749,1021,It's eleven o'clock,Anger,Medium
0c3c5a8d-1fa2-457a-aae6-ca8f99ceb651,1021,It's eleven o'clock,Disgust,High
ff450b51-1a8e-4cb8-a2e3-0838f15a2120,1021,It's eleven o'clock,Disgust,Low
36b9de39-6453-4aa7-990b-62455c02012b,1021,It's eleven o'clock,Disgust,Medium
564d1495-82b8-411b-a814-bd026b6bcc0f,1021,It's eleven o'clock,Fear,High
94f35848-1a24-4de9-bbcc-0b600010e6cd,1021,It's eleven o'clock,Fear,Low
6688dec7-9776-4370-b809-7964ec8ac91e,1021,It's eleven o'clock,Fear,Medium
3c9e8ccd-994f-4424-a932-bba3ac3631e9,1021,It's eleven o'clock,Happy/Joy,High
e28790cb-8cf3-43b6-b795-7ae6e3b694f1,1021,It's eleven o'clock,Happy/Joy,Low
bbf17e4a-2b85-47d0-8d11-2afa59583a3b,1021,It's eleven o'clock,Happy/Joy,Medium
45091a5c-2d07-4ff6-ab45-30339c609eb8,1021,It's eleven o'clock,Neutral,Unspecified
058deaa1-c02e-48d4-8710-6f017c443a74,1021,It's eleven o'clock,Sad,High
a0ce62ed-1fc7-4aff-990b-8473a5afcbbe,1021,It's eleven o'clock,Sad,Low
de05dc5d-4aac-4f1a-b052-3e44f6a14b8d,1021,It's eleven o'clock,Sad,Medium
1bd3f815-0a91-4714-95c3-48bfaad07646,1021,I'm on my way to the meeting,Anger,Unspecified
ff8bacab-9796-41db-874f-d7fabc84cf7d,1021,I'm on my way to the meeting,Disgust,Unspecified
89c70144-c434-4a9b-b237-ac0ffa935809,1021,I'm on my way to the meeting,Fear,Unspecified
2d4dc3a7-3dc0-4f5c-b689-c7d5c924e2f9,1021,I'm on my way to the meeting,Happy/Joy,Unspecified
9f9ca741-d465-47c7-ae43-b080b186ae9a,1021,I'm on my way to the meeting,Neutral,Unspecified
128722f8-ad89-4355-ba23-7c2fd585029a,1021,I'm on my way to the meeting,Sad,Unspecified
6265da02-800a-49ae-937a-b43fd40a7783,1021,I think I have a doctor's appointment,Anger,Unspecified
1cce8bed-847a-4cfd-88d5-7d5654f86b07,1021,I think I have a doctor's appointment,Disgust,Unspecified
481ff152-3e4d-4779-a5f6-560d7eff4301,1021,I think I have a doctor's appointment,Fear,Unspecified
cab6b8f8-2ac2-4039-b632-21bc5c678dd9,1021,I think I have a doctor's appointment,Happy/Joy,Unspecified
b271a3d5-1915-4b0c-a4a2-4707befbd785,1021,I think I have a doctor's appointment,Neutral,Unspecified
698903a8-9e23-4f2d-84b2-cac2f04e9f15,1021,I think I have a doctor's appointment,Sad,Unspecified
dd58a291-c024-4730-b18e-42d7d5f3bde9,1021,I think I've seen this before,Anger,Unspecified
fd7a00a9-8a6a-49f6-bde3-6796646a41c8,1021,I think I've seen this before,Disgust,Unspecified
c8b6b3e6-918f-4568-b79b-166e2b6b591c,1021,I think I've seen this before,Fear,Unspecified
e3c8ff94-fcbb-4753-8405-762a55c05035,1021,I think I've seen this before,Happy/Joy,Unspecified
1ef5bad8-e8ea-4d79-8abb-883d8ef04d6d,1021,I think I've seen this before,Neutral,Unspecified
ae9d1364-46be-4a70-a3af-9ab049becccb,1021,I think I've seen this before,Sad,Unspecified
5cc7a698-0d97-4f9a-836d-fb77f6e08500,1021,I would like a new alarm clock,Anger,Unspecified
83aa7e8d-a880-4b79-a5b9-a55564037082,1021,I would like a new alarm clock,Disgust,Unspecified
8e233a06-3447-496a-9eee-866625d0d213,1021,I would like a new alarm clock,Fear,Unspecified
0b5c51b7-11d1-4cb7-bbd7-588fd9ac7d1c,1021,I would like a new alarm clock,Happy/Joy,Unspecified
f1fdcd90-e9c3-4e82-9799-96f67942f86d,1021,I would like a new alarm clock,Neutral,Unspecified
5ed30d9e-8045-451c-9f63-419be6902a98,1021,I would like a new alarm clock,Sad,Unspecified
3a6e6543-5ea9-40f8-9f82-f7ec27c6b1eb,1021,I wonder what this is about,Anger,Unspecified
71c322ec-05ac-49a8-a39d-315b2a1227a4,1021,I wonder what this is about,Disgust,Unspecified
107d9f2b-1b18-4592-b5d4-71d3b2c61f03,1021,I wonder what this is about,Fear,Unspecified
410788c2-bd47-4303-b017-3b3d9b3c8e59,1021,I wonder what this is about,Happy/Joy,Unspecified
c70aab5f-e62a-4273-8900-608a456f4c93,1021,I wonder what this is about,Neutral,Unspecified
6eeaa5c8-05aa-4074-88e2-af9714fa12c7,1021,I wonder what this is about,Sad,Unspecified
50953367-981b-472a-b4a8-927f6e6f7099,1021,Maybe tomorrow it will be cold,Anger,Unspecified
43bb32d7-05fa-48d4-8378-c6e0a66222c9,1021,Maybe tomorrow it will be cold,Disgust,Unspecified
e358dd3c-1c39-44a8-a03e-d6cbf9e286fd,1021,Maybe tomorrow it will be cold,Fear,Unspecified
357d6f93-d9a2-4391-939b-57432964b623,1021,Maybe tomorrow it will be cold,Happy/Joy,Unspecified
0b4a959d-dd5d-4005-bc08-4928e6a3e0b8,1021,Maybe tomorrow it will be cold,Neutral,Unspecified
beb9a3ef-fcc7-4a90-a3b6-4da61c112d64,1021,Maybe tomorrow it will be cold,Sad,Unspecified
cbc7174f-4b52-4670-a9d9-0266e88439a8,1021,The airplane is almost full,Anger,Unspecified
cf9b2ee8-f0e4-4ff4-9fb5-48cda52fc75e,1021,The airplane is almost full,Disgust,Unspecified
5f3b59f4-d151-476f-8f4d-b24addaa4046,1021,The airplane is almost full,Fear,Unspecified
c0940668-9adf-455f-9cab-f96c08061902,1021,The airplane is almost full,Happy/Joy,Unspecified
1431cc50-1586-415a-b63d-4688292bbdb3,1021,The airplane is almost full,Neutral,Unspecified
ea8615d3-d555-47c2-801c-83c24d32ce05,1021,The airplane is almost full,Sad,Unspecified
47fb9773-89e9-4fa9-a318-a87f9a7ab071,1021,That is exactly what happened,Anger,Unspecified
4ca79e11-6d31-4736-9c03-2887623dab6b,1021,That is exactly what happened,Disgust,Unspecified
4681b3b4-a6ce-43b2-a2e6-750f299ab9f5,1021,That is exactly what happened,Fear,Unspecified
e7fc615f-ae76-4ad3-b0cd-a430e6f8fe17,1021,That is exactly what happened,Happy/Joy,Unspecified
02d1d5ea-4fc6-4e9e-ab8e-20471c4ae3ae,1021,That is exactly what happened,Neutral,Unspecified
b794dbf6-10bf-4a05-a508-fdc4d16a0dc5,1021,That is exactly what happened,Sad,Unspecified
c204f781-2490-4b1f-a52b-63ebcbb84a98,1021,The surface is slick,Anger,Unspecified
ae594756-1568-47e1-a453-55ef8384e41a,1021,The surface is slick,Disgust,Unspecified
ff55c334-363a-4562-a1a0-a38439990244,1021,The surface is slick,Fear,Unspecified
4b49e362-7769-4d31-bb6f-4fb9bce43f4c,1021,The surface is slick,Happy/Joy,Unspecified
d72c8a4f-dbef-4ca3-b890-c1f87cd45eb5,1021,The surface is slick,Neutral,Unspecified
8bdd5e77-d5d6-47d8-8629-dcf8ad27ca4b,1021,The surface is slick,Sad,Unspecified
b27fe5c4-6286-4806-ad55-5fe45da9a693,1021,We'll stop in a couple of minutes,Anger,Unspecified
